20,5,518.8,105.5,235.41000000000008,103.41999999999999,1,1,1.0
20,6,4.57,183.65,134.33,123.66,1,1,1.0
20,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
20,4,315.52,0.0,387.48,107.73,1,1,1.0
21,5,488.33,102.63,226.07,98.45000000000002,1,1,1.0
21,6,0.0,191.74,166.5,130.2,1,1,1.0
21,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
21,4,315.52,0.0,387.48,107.49,1,1,1.0
22,5,457.86,99.77,216.74,93.47000000000001,1,1,1.0
22,6,0.0,199.82,194.1,136.75,1,1,1.0
22,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
22,4,315.52,0.0,387.48,107.25,1,1,1.0
23,5,428.2,96.9,210.2,88.5,1,1,1.0
23,6,11.43,207.9,210.26999999999998,143.29999999999998,1,1,1.0
23,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
23,4,315.52,0.0,387.48,107.01,1,1,1.0
24,5,404.3,92.86,195.99999999999994,86.36,1,1,1.0
24,6,38.67,218.11,225.87,154.49,1,1,1.0
24,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
24,4,315.52,0.0,387.48,106.77,1,1,1.0
25,5,380.4,88.82,188.30000000000007,84.22,1,1,1.0
25,6,65.91,228.33,241.47,165.67,1,1,1.0
25,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
25,4,315.52,0.0,387.48,106.53,1,1,1.0
26,5,356.5,84.78,181.10000000000002,82.08000000000001,1,1,1.0
26,6,93.14,238.54,257.08000000000004,176.85999999999999,1,1,1.0
26,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
26,4,315.52,0.0,387.48,106.29,1,1,1.0
27,5,333.49,80.74,176.45999999999998,79.94000000000001,1,1,1.0
27,6,120.38,248.76,272.68,188.04000000000002,1,1,1.0
27,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
27,4,315.52,0.0,387.48,106.05,1,1,1.0
28,5,310.48,76.7,171.82,77.8,1,1,1.0
28,6,147.62,258.97,288.28,199.22999999999996,1,1,1.0
28,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
28,4,315.52,0.0,387.48,105.81,1,1,1.0
29,5,291.66,73.5,165.60999999999996,75.93,1,1,1.0
29,6,174.86,269.19,319.64,219.11,1,1,1.0
29,7,916.36,169.42,43.639999999999986,80.25,1,1,1.0
29,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
29,4,315.52,0.0,387.48,105.57,1,1,1.0
30,5,272.84,70.3,159.39000000000004,74.07000000000001,1,1,1.0
30,6,217.9,288.89,344.83000000000004,229.81000000000006,1,1,1.0
30,7,869.87,160.37,90.13,87.46000000000001,1,1,1.0
30,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
30,4,315.52,0.0,387.48,105.32,1,1,1.0
31,5,254.02,67.1,153.17999999999998,72.20000000000002,1,1,1.0
31,6,252.2,308.59,378.75000000000006,217.20999999999998,1,1,1.0
31,7,823.38,151.32,136.62,94.67000000000002,1,1,1.0
31,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
31,4,315.52,0.0,387.48,105.08,1,1,1.0
32,5,235.2,63.9,150.5,70.32999999999998,1,1,1.0
32,6,299.62,328.3,399.55999999999995,204.59999999999997,1,1,1.0
32,7,776.89,142.28,183.11,101.85999999999999,1,1,1.0
32,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
32,4,315.52,0.0,387.48,104.84,1,1,1.0
33,5,216.38,60.7,147.82,68.46999999999998,1,1,1.0
33,6,347.04,348.0,420.35999999999996,192.0,1,1,1.0
33,7,730.4,133.23,229.60000000000002,109.07000000000002,1,1,1.0
33,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
33,4,315.52,0.0,387.48,104.6,1,1,1.0
34,5,197.56,57.5,145.14,66.6,1,1,1.0
34,6,409.67,372.8,432.12999999999994,167.2,1,1,1.0
34,7,688.0,124.18,254.20000000000005,109.41999999999999,1,1,1.0
34,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
34,4,315.52,0.0,387.48,104.36,1,1,1.0
35,5,183.62,55.48,139.73000000000002,64.78999999999999,1,1,1.0
35,6,472.3,397.6,443.90000000000003,142.39999999999998,1,1,1.0
35,7,650.46,117.38,245.0999999999999,105.41,1,1,1.0
35,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
35,4,315.52,0.0,387.48,104.12,1,1,1.0
36,5,169.68,53.47,134.32,62.96000000000001,1,1,1.0
36,6,545.9,422.4,392.20000000000005,117.60000000000002,1,1,1.0
36,7,612.92,110.57,236.0,101.41,1,1,1.0
36,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
36,4,315.52,0.0,387.48,103.88,1,1,1.0
37,5,155.73,51.45,128.92,61.14999999999999,1,1,1.0
37,6,631.6,447.2,328.4,92.80000000000001,1,1,1.0
37,7,579.28,104.11,226.89999999999998,97.41000000000001,1,1,1.0
37,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
37,4,315.52,0.0,387.48,103.64,1,1,1.0
38,5,141.79,49.43,123.51000000000002,59.339999999999996,1,1,1.0
38,6,744.0,482.2,216.0,57.80000000000001,1,1,1.0
38,7,545.63,97.65,217.81000000000006,93.41,1,1,1.0
38,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
38,4,315.52,0.0,387.48,103.4,1,1,1.0
39,5,127.85,47.42,121.05000000000001,57.510000000000005,1,1,1.0
39,6,844.7,514.3,113.83999999999992,25.700000000000045,1,1,1.0
39,7,511.99,91.2,208.71000000000004,89.39999999999999,1,1,1.0
39,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
39,4,315.52,0.0,387.48,103.16,1,1,1.0
40,5,113.91,45.4,118.59,55.699999999999996,1,1,1.0
40,7,481.89,85.11,200.63,89.00000000000001,1,1,1.0
40,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
40,4,315.52,0.0,387.48,102.92,1,1,1.0
41,5,102.27,43.35,115.71,54.88,1,1,1.0
41,7,452.0,78.6,191.70000000000005,85.6,1,1,1.0
41,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
41,4,315.52,0.0,387.48,102.68,1,1,1.0
42,5,90.62,41.3,112.85,54.07000000000001,1,1,1.0
42,7,427.2,74.92,185.53000000000003,83.39999999999999,1,1,1.0
42,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
42,4,315.52,0.0,387.48,102.44,1,1,1.0
43,5,78.98,39.25,109.96999999999998,53.25,1,1,1.0
43,7,402.4,71.23,179.37,81.2,1,1,1.0
43,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
43,4,315.52,0.0,387.48,102.2,1,1,1.0
44,5,67.34,37.2,107.09,52.42999999999999,1,1,1.0
44,7,377.6,67.55,173.19999999999993,79.00000000000001,1,1,1.0
44,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
44,4,315.52,0.0,387.48,102.2,1,1,1.0
45,5,55.7,35.15,104.21999999999998,51.62,1,1,1.0
45,7,352.8,63.87,167.03000000000003,76.79999999999998,1,1,1.0
45,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
45,4,315.52,0.0,387.48,102.2,1,1,1.0
46,5,44.06,33.1,101.34,50.800000000000004,1,1,1.0
46,7,328.0,60.18,160.87,74.6,1,1,1.0
46,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
46,4,315.52,0.0,387.48,102.2,1,1,1.0
47,5,34.38,31.62,100.13,49.879999999999995,1,1,1.0
47,7,303.2,56.5,154.7,72.4,1,1,1.0
47,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
47,4,315.52,0.0,387.48,102.2,1,1,1.0
48,5,24.7,30.15,98.92,48.949999999999996,1,1,1.0
48,7,285.2,53.95,149.3,70.7,1,1,1.0
48,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
48,4,315.52,0.0,387.48,102.2,1,1,1.0
49,5,14.2,28.67,96.1,48.03,1,1,1.0
49,7,267.2,51.4,143.90000000000003,69.0,1,1,1.0
49,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
49,4,315.52,0.0,387.48,102.2,1,1,1.0
50,5,5.6,27.2,94.30000000000001,47.099999999999994,1,1,1.0
50,7,249.2,48.85,138.5,67.30000000000001,1,1,1.0
50,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
50,4,315.52,0.0,387.48,102.2,1,1,1.0
51,5,0.2,25.72,87.1,46.18000000000001,1,1,1.0
51,7,231.2,46.3,133.10000000000002,65.60000000000001,1,1,1.0
51,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
51,4,315.52,0.0,387.48,102.2,1,1,1.0
52,5,0.13,24.25,77.5,45.25,1,1,1.0
52,7,213.21,43.75,127.68999999999997,63.900000000000006,1,1,1.0
52,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
52,4,315.52,0.0,387.48,102.2,1,1,1.0
53,5,0.07,22.77,67.9,44.33,1,1,1.0
53,7,195.21,41.2,127.89000000000001,62.2,1,1,1.0
53,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
53,4,315.52,0.0,387.48,102.2,1,1,1.0
54,5,0.0,21.3,58.3,43.400000000000006,1,1,1.0
54,7,181.75,39.93,124.13999999999999,61.00000000000001,1,1,1.0
54,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
54,4,315.52,0.0,387.48,102.2,1,1,1.0
55,5,0.0,21.3,49.9,43.400000000000006,1,1,1.0
55,7,168.29,38.66,120.38000000000002,59.8,1,1,1.0
55,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
55,4,315.52,0.0,387.48,102.2,1,1,1.0
56,5,0.0,19.5,40.2,43.4,1,1,1.0
56,7,154.82,37.39,116.63999999999999,58.599999999999994,1,1,1.0
56,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
56,4,315.52,0.0,387.48,102.2,1,1,1.0
57,5,0.0,19.5,32.1,43.4,1,1,1.0
57,7,141.36,36.11,112.88,57.400000000000006,1,1,1.0
57,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
57,4,315.52,0.0,387.48,102.2,1,1,1.0
58,5,0.0,19.5,23.8,43.4,1,1,1.0
58,7,127.9,34.84,109.13,56.2,1,1,1.0
58,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
58,4,315.52,0.0,387.48,102.2,1,1,1.0
59,5,0.0,19.5,15.2,43.4,1,1,1.0
59,7,114.44,33.57,105.37,54.99999999999999,1,1,1.0
59,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
59,4,315.52,0.0,387.48,102.2,1,1,1.0
60,5,0.0,27.1,6.4,25.699999999999996,1,1,1.0
60,7,100.98,32.3,101.61999999999999,53.8,1,1,1.0
60,3,96.15,0.0,217.82000000000002,62.38,1,1,1.0
60,4,315.52,0.0,387.48,102.2,1,1,1.0
